date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:11:16	148504/148504	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2001:12:14%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.woff	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.woff	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:11:24	293252/293252	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2001:12:18%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.eot	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.eot	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:11:27	102976/102976	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Mar%202021%2001:12:18%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.woff2	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.woff2	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:11:36	1930788/1930788	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Mar%202021%2001:12:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Bold.svg	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Bold.svg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:11:56	397596/397596	---M--	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2001:12:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.ttf	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.ttf	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:12:04	148836/148836	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2001:12:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Bold.woff	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Bold.woff	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:12:13	293640/293640	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2001:12:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Bold.eot	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Bold.eot	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:12:16	103112/103112	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Mar%202021%2001:12:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Bold.woff2	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Bold.woff2	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:12:24	1924118/1924118	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Mar%202021%2001:12:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBold.svg	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBold.svg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:12:42	397936/397936	---M--	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2001:12:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Bold.ttf	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Bold.ttf	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:12:53	148628/148628	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2001:12:26%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBold.woff	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBold.woff	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:13:00	294300/294300	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2001:12:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBold.eot	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBold.eot	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:13:02	103408/103408	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Mar%202021%2001:12:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBold.woff2	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBold.woff2	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:13:12	1844341/1844341	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Mar%202021%2001:12:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Black.svg	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Black.svg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:13:35	398624/398624	---M--	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2001:12:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBold.ttf	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBold.ttf	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:13:50	294608/294608	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2001:12:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Black.eot	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Black.eot	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:13:57	288132/288132	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2001:12:18%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regular.eot?	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Regulard41d.eot	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:14:00	145112/145112	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Mar%202021%2001:12:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Black.woff	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Black.woff	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:14:08	99892/99892	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Mar%202021%2001:12:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Black.woff2	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Black.woff2	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:14:19	47158/47158	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Feb%202021%2012:00:02%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/bg2.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/bg2.jpg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/style.css)
13:14:24	398892/398892	---M--	200	added ('OK')	font/ttf	date:Wed,%2024%20Mar%202021%2001:12:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Black.ttf	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Black.ttf	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:14:28	18914/18914	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2010:08:40%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/bg4.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/bg4.jpg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/style.css)
13:14:30	51176/51176	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Feb%202021%2013:13:12%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/bg3.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/bg3.jpg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/style.css)
13:14:30	935/935	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:47:36%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/quote2.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/quote2.svg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/style.css)
13:14:37	23346/23346	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202021%2006:00:12%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/bg5.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/bg5.jpg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/style.css)
13:14:42	19176/19176	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202021%2009:34:08%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/bg6.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/bg6.jpg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/style.css)
13:14:45	11523/11523	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2010:37:08%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/bg7.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/bg7.jpg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/style.css)
13:14:48	509/509	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2010:32:50%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/arrow.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/arrow.svg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/style.css)
13:14:50	292356/292356	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2001:12:18%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Medium.eot?	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Mediumd41d.eot	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:14:50	512/512	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2025%20Feb%202021%2012:53:52%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/arrowHover.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/arrowHover.svg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/style.css)
13:15:21	293252/293252	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2001:12:18%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBold.eot?	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-SemiBoldd41d.eot	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:15:33	531893/531893	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Feb%202021%2008:59:10%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/bg1.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/bg1.jpg	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/style.css)
13:15:40	293640/293640	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2001:12:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Bold.eot?	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Boldd41d.eot	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:15:42	294300/294300	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2001:12:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBold.eot?	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-ExtraBoldd41d.eot	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:15:44	41416/41416	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2008:46:10%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/blog4.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/blog4.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog.html)
13:15:47	4892/4892	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Feb%202021%2005:02:08%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/rpost1.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/rpost1.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:15:48	26393/26393	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2008:48:44%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/blog5.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/blog5.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog.html)
13:15:48	27717/27717	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2008:50:14%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/blog6.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/blog6.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog.html)
13:15:50	3534/3534	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Feb%202021%2005:18:00%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/rpost2.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/rpost2.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:15:50	2839/2839	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Feb%202021%2011:46:10%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/calender1.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/calender1.svg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:15:52	4071/4071	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Feb%202021%2005:18:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/rpost3.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/rpost3.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:15:54	6672/6672	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Mar%202021%2012:50:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/logo1.svg	kamleshyadav.com/html/astrology/version-2/assets/images/logo1.svg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:15:54	6246/6246	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Feb%202021%2013:10:12%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/gplay.png	kamleshyadav.com/html/astrology/version-2/assets/images/gplay.png	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:15:56	5748/5748	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Feb%202021%2013:10:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/appstore.png	kamleshyadav.com/html/astrology/version-2/assets/images/appstore.png	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:16:01	13018/13018	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2009:15:58%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/blog_single1.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/blog_single1.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:16:02	1037/1037	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Feb%202021%2010:49:10%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/tag.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/tag.svg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:16:04	5674/5674	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2011:18:32%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/admin.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/admin.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:16:04	3505/3505	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2011:38:38%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/coment1.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/coment1.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:16:08	3465/3465	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2012:24:40%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/coment2.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/coment2.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:16:08	1593/1593	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Feb%202021%2012:00:40%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/reply.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/reply.svg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:16:10	294608/294608	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Mar%202021%2001:12:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Black.eot?	kamleshyadav.com/html/astrology/version-2/assets/font/Inter-Blackd41d.eot	(from http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css)
13:16:10	3572/3572	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2012:25:14%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/coment3.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/coment3.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:16:12	97953/97953	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2008:31:58%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/blog_single.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/blog_single.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:16:12	3454/3454	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2012:25:58%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/coment4.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/coment4.jpg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:16:16	244613/244613	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jul%202021%2007:45:22%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/place.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/place.svg	(from http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html)
13:16:17	15822/15822	---MCZ	200	added ('OK')	text/css	date:Sat,%2008%20Aug%202020%2006:32:58%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/js/plugin/select2/select2.min.css	kamleshyadav.com/html/astrology/version-2/assets/js/plugin/select2/select2.min.css	(from http://kamleshyadav.com/html/astrology/version-2/appointment.html)
13:16:18	72444/72444	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2008%20Aug%202020%2006:33:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/js/plugin/select2/select2.min.js	kamleshyadav.com/html/astrology/version-2/assets/js/plugin/select2/select2.min.js	(from http://kamleshyadav.com/html/astrology/version-2/appointment.html)
13:16:19	13097/13097	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2012:15:44%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod5.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod5.jpg	(from http://kamleshyadav.com/html/astrology/version-2/shop.html)
13:16:20	13099/13099	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2012:15:26%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod6.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod6.jpg	(from http://kamleshyadav.com/html/astrology/version-2/shop.html)
13:16:22	12178/12178	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2012:20:14%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod7.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod7.jpg	(from http://kamleshyadav.com/html/astrology/version-2/shop.html)
13:16:22	10305/10305	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2012:19:56%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod8.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod8.jpg	(from http://kamleshyadav.com/html/astrology/version-2/shop.html)
13:16:22	12045/12045	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2011:58:34%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod2_d.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod2_d.jpg	(from http://kamleshyadav.com/html/astrology/version-2/shop.html)
13:16:24	9211/9211	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2012:00:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod3_d.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod3_d.jpg	(from http://kamleshyadav.com/html/astrology/version-2/shop.html)
13:16:24	7340/7340	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2012:00:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod4_d.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod4_d.jpg	(from http://kamleshyadav.com/html/astrology/version-2/shop.html)
13:16:26	13272/13272	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2012:00:02%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod5_d.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod5_d.jpg	(from http://kamleshyadav.com/html/astrology/version-2/shop.html)
13:16:27	13419/13419	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2011:59:48%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod6_d.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod6_d.jpg	(from http://kamleshyadav.com/html/astrology/version-2/shop.html)
13:16:28	12225/12225	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2011:59:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod7_d.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod7_d.jpg	(from http://kamleshyadav.com/html/astrology/version-2/shop.html)
13:16:28	10465/10465	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2011:59:08%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod8_d.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod8_d.jpg	(from http://kamleshyadav.com/html/astrology/version-2/shop.html)
13:16:29	7691/7691	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2003%20Mar%202021%2007:10:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/js/plugin.js	kamleshyadav.com/html/astrology/version-2/assets/js/plugin.js	(from http://kamleshyadav.com/html/astrology/version-2/shop_single.html)
13:16:30	8391/8391	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2010:33:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/team1.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/team1.jpg	(from http://kamleshyadav.com/html/astrology/version-2/astrologer.html)
13:16:31	8373/8373	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2010:34:18%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/team2.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/team2.jpg	(from http://kamleshyadav.com/html/astrology/version-2/astrologer.html)
13:16:32	8982/8982	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2010:34:58%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/team3.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/team3.jpg	(from http://kamleshyadav.com/html/astrology/version-2/astrologer.html)
13:16:33	9223/9223	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2010:35:48%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/team4.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/team4.jpg	(from http://kamleshyadav.com/html/astrology/version-2/astrologer.html)
13:16:34	8939/8939	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2010:36:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/team5.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/team5.jpg	(from http://kamleshyadav.com/html/astrology/version-2/astrologer.html)
13:16:35	8424/8424	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2010:37:58%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/team6.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/team6.jpg	(from http://kamleshyadav.com/html/astrology/version-2/astrologer.html)
13:16:36	7854/7854	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2010:39:04%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/team7.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/team7.jpg	(from http://kamleshyadav.com/html/astrology/version-2/astrologer.html)
13:16:37	10188/10188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2010:40:48%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/team8.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/team8.jpg	(from http://kamleshyadav.com/html/astrology/version-2/astrologer.html)
13:16:38	1447/1447	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Feb%202021%2005:43:00%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/call1.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/call1.svg	(from http://kamleshyadav.com/html/astrology/version-2/contact.html)
13:16:39	880/880	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Feb%202021%2005:43:46%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/mail.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/mail.svg	(from http://kamleshyadav.com/html/astrology/version-2/contact.html)
13:16:46	19915/19915	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2011:14:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/s1.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/s1.jpg	(from http://kamleshyadav.com/html/astrology/version-2/service_detail.html)
13:16:49	19029/19029	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Feb%202021%2011:14:50%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/s2.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/s2.jpg	(from http://kamleshyadav.com/html/astrology/version-2/service_detail.html)
13:16:50	19014/19014	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2004:50:04%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/card1.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/card1.jpg	(from http://kamleshyadav.com/html/astrology/version-2/zodiac_single.html)
